"Date","Open","High","Low","Close"
"21 Jul 2020","-","-","-","11526.58"
"20 Jul 2020","-","-","-","11358.18"
"17 Jul 2020","-","-","-","11247.43"
"16 Jul 2020","-","-","-","11048.96"
"15 Jul 2020","-","-","-","10959.40"
"14 Jul 2020","-","-","-","10943.27"
"13 Jul 2020","-","-","-","11141.65"
"10 Jul 2020","-","-","-","11095.59"
"09 Jul 2020","-","-","-","11152.91"
"08 Jul 2020","-","-","-","11020.51"
"07 Jul 2020","-","-","-","11091.67"
"06 Jul 2020","-","-","-","11078.21"
"03 Jul 2020","-","-","-","10886.56"
"02 Jul 2020","-","-","-","10851.56"
"01 Jul 2020","-","-","-","10715.03"
"30 Jun 2020","-","-","-","10540.80"
"29 Jun 2020","-","-","-","10555.57"
"26 Jun 2020","-","-","-","10615.81"
"25 Jun 2020","-","-","-","10540.15"
"24 Jun 2020","-","-","-","10566.22"
"23 Jun 2020","-","-","-","10740.88"
"22 Jun 2020","-","-","-","10555.97"
"19 Jun 2020","-","-","-","10497.52"
"18 Jun 2020","-","-","-","10328.48"
"17 Jun 2020","-","-","-","10104.42"
"16 Jun 2020","-","-","-","10147.61"
"15 Jun 2020","-","-","-","10060.20"
"12 Jun 2020","-","-","-","10201.66"
"11 Jun 2020","-","-","-","10138.15"
"10 Jun 2020","-","-","-","10366.56"
"09 Jun 2020","-","-","-","10278.57"
"08 Jun 2020","-","-","-","10411.86"
"05 Jun 2020","-","-","-","10387.78"
"04 Jun 2020","-","-","-","10255.66"
"03 Jun 2020","-","-","-","10309.84"
"02 Jun 2020","-","-","-","10197.19"
"01 Jun 2020","-","-","-","10019.99"
"29 May 2020","-","-","-","9712.71"
"28 May 2020","-","-","-","9643.87"
"27 May 2020","-","-","-","9496.28"
"26 May 2020","-","-","-","9215.88"
"22 May 2020","-","-","-","9206.79"
"21 May 2020","-","-","-","9254.26"
"20 May 2020","-","-","-","9244.44"
"19 May 2020","-","-","-","9057.14"
"18 May 2020","-","-","-","8996.58"
"15 May 2020","-","-","-","9310.06"
"14 May 2020","-","-","-","9315.77"
"13 May 2020","-","-","-","9568.82"
"12 May 2020","-","-","-","9383.01"
"11 May 2020","-","-","-","9394.79"
"08 May 2020","-","-","-","9402.70"
"06 May 2020","-","-","-","9444.99"
"05 May 2020","-","-","-","9370.36"
"04 May 2020","-","-","-","9447.72"
"30 Apr 2020","-","-","-","9996.42"
"29 Apr 2020","-","-","-","9713.32"
"28 Apr 2020","-","-","-","9556.05"
"27 Apr 2020","-","-","-","9451.07"
"24 Apr 2020","-","-","-","9290.28"
"23 Apr 2020","-","-","-","9450.10"
"22 Apr 2020","-","-","-","9338.60"
"21 Apr 2020","-","-","-","9117.13"
"20 Apr 2020","-","-","-","9409.39"
"17 Apr 2020","-","-","-","9457.04"
"16 Apr 2020","-","-","-","9175.62"
"15 Apr 2020","-","-","-","9067.57"
"13 Apr 2020","-","-","-","9147.00"
"09 Apr 2020","-","-","-","9218.42"
"07 Apr 2020","-","-","-","9001.95"
"03 Apr 2020","-","-","-","8195.00"
"01 Apr 2020","-","-","-","8367.51"
"31 Mar 2020","-","-","-","8734.60"
"30 Mar 2020","-","-","-","8398.18"
"27 Mar 2020","-","-","-","8759.65"
"26 Mar 2020","-","-","-","8784.32"
"24 Mar 2020","-","-","-","7962.48"
"23 Mar 2020","-","-","-","7696.43"
"20 Mar 2020","-","-","-","8851.74"
"19 Mar 2020","-","-","-","8325.71"
"18 Mar 2020","-","-","-","8555.48"
"17 Mar 2020","-","-","-","9042.88"
"16 Mar 2020","-","-","-","9247.18"
"13 Mar 2020","-","-","-","10032.45"
"12 Mar 2020","-","-","-","9675.15"
"11 Mar 2020","-","-","-","10589.71"
"09 Mar 2020","-","-","-","10598.23"
"06 Mar 2020","-","-","-","11076.69"
"05 Mar 2020","-","-","-","11394.30"
"04 Mar 2020","-","-","-","11384.22"
"03 Mar 2020","-","-","-","11430.70"
"02 Mar 2020","-","-","-","11255.90"
"28 Feb 2020","-","-","-","11276.51"
"27 Feb 2020","-","-","-","11760.25"
"26 Feb 2020","-","-","-","11826.99"
"25 Feb 2020","-","-","-","11949.04"
"24 Feb 2020","-","-","-","11958.86"
"20 Feb 2020","-","-","-","12207.23"
"18 Feb 2020","-","-","-","12129.91"
"17 Feb 2020","-","-","-","12197.11"
"14 Feb 2020","-","-","-","12247.32"
"13 Feb 2020","-","-","-","12290.85"
"12 Feb 2020","-","-","-","12343.35"
"11 Feb 2020","-","-","-","12238.97"
"10 Feb 2020","-","-","-","12149.55"
"07 Feb 2020","-","-","-","12200.35"
"06 Feb 2020","-","-","-","12239.30"
"05 Feb 2020","-","-","-","12186.99"
"04 Feb 2020","-","-","-","12062.12"
"03 Feb 2020","-","-","-","11797.15"
"01 Feb 2020","-","-","-","11744.99"
"31 Jan 2020","-","-","-","12085.14"
"30 Jan 2020","-","-","-","12149.40"
"29 Jan 2020","-","-","-","12241.89"
"28 Jan 2020","-","-","-","12188.12"
"27 Jan 2020","-","-","-","12245.11"
"24 Jan 2020","-","-","-","12386.14"
"23 Jan 2020","-","-","-","12313.04"
"22 Jan 2020","-","-","-","12254.94"
"21 Jan 2020","-","-","-","12311.45"
"20 Jan 2020","-","-","-","12370.16"
"17 Jan 2020","-","-","-","12487.02"
"16 Jan 2020","-","-","-","12474.76"
"15 Jan 2020","-","-","-","12476.61"
"14 Jan 2020","-","-","-","12493.83"
"13 Jan 2020","-","-","-","12456.84"
"10 Jan 2020","-","-","-","12378.59"
"09 Jan 2020","-","-","-","12356.33"
"08 Jan 2020","-","-","-","12146.83"
"07 Jan 2020","-","-","-","12188.48"
"06 Jan 2020","-","-","-","12123.24"
"03 Jan 2020","-","-","-","12331.69"
"02 Jan 2020","-","-","-","12413.15"
"01 Jan 2020","-","-","-","12315.21"
"31 Dec 2019","-","-","-","12315.79"
"30 Dec 2019","-","-","-","12397.39"
"27 Dec 2019","-","-","-","12381.61"
"26 Dec 2019","-","-","-","12255.64"
"24 Dec 2019","-","-","-","12354.70"
"23 Dec 2019","-","-","-","12393.40"
"20 Dec 2019","-","-","-","12399.02"
"19 Dec 2019","-","-","-","12376.30"
"18 Dec 2019","-","-","-","12348.41"
"17 Dec 2019","-","-","-","12290.06"
"16 Dec 2019","-","-","-","12182.74"
"13 Dec 2019","-","-","-","12237.44"
"12 Dec 2019","-","-","-","12121.02"
"11 Dec 2019","-","-","-","12028.02"
"10 Dec 2019","-","-","-","11985.95"
"09 Dec 2019","-","-","-","12053.12"
"06 Dec 2019","-","-","-","12036.56"
"05 Dec 2019","-","-","-","12127.35"
"04 Dec 2019","-","-","-","12167.89"
"03 Dec 2019","-","-","-","12122.43"
"02 Dec 2019","-","-","-","12165.87"
"29 Nov 2019","-","-","-","12168.78"
"28 Nov 2019","-","-","-","12253.61"
"27 Nov 2019","-","-","-","12214.84"
"26 Nov 2019","-","-","-","12180.42"
"25 Nov 2019","-","-","-","12199.86"
"22 Nov 2019","-","-","-","12010.66"
"21 Nov 2019","-","-","-","12069.34"
"20 Nov 2019","-","-","-","12111.43"
"19 Nov 2019","-","-","-","12060.21"
"18 Nov 2019","-","-","-","12009.77"
"15 Nov 2019","-","-","-","12026.10"
"14 Nov 2019","-","-","-","11981.03"
"13 Nov 2019","-","-","-","11942.56"
"11 Nov 2019","-","-","-","12019.85"
"08 Nov 2019","-","-","-","12016.03"
"07 Nov 2019","-","-","-","12117.37"
"06 Nov 2019","-","-","-","12075.41"
"05 Nov 2019","-","-","-","12021.24"
"04 Nov 2019","-","-","-","12043.23"
"01 Nov 2019","-","-","-","11986.03"
"31 Oct 2019","-","-","-","11970.68"
"30 Oct 2019","-","-","-","11939.53"
"29 Oct 2019","-","-","-","11892.78"
"27 Oct 2019","-","-","-","11715.44"
"25 Oct 2019","-","-","-","11695.72"
"24 Oct 2019","-","-","-","11696.15"
"23 Oct 2019","-","-","-","11708.01"
"22 Oct 2019","-","-","-","11705.86"
"18 Oct 2019","-","-","-","11744.60"
"17 Oct 2019","-","-","-","11673.03"
"16 Oct 2019","-","-","-","11545.40"
"15 Oct 2019","-","-","-","11507.26"
"14 Oct 2019","-","-","-","11401.81"
"11 Oct 2019","-","-","-","11371.81"
"10 Oct 2019","-","-","-","11312.31"
"09 Oct 2019","-","-","-","11404.45"
"07 Oct 2019","-","-","-","11214.39"
"04 Oct 2019","-","-","-","11262.33"
"03 Oct 2019","-","-","-","11407.72"
"01 Oct 2019","-","-","-","11472.30"
"30 Sep 2019","-","-","-","11575.53"
"27 Sep 2019","-","-","-","11614.88"
"26 Sep 2019","-","-","-","11664.47"
"25 Sep 2019","-","-","-","11555.34"
"24 Sep 2019","-","-","-","11695.73"
"23 Sep 2019","-","-","-","11685.75"
"20 Sep 2019","-","-","-","11365.64"
"19 Sep 2019","-","-","-","10776.16"
