"Date","Open","High","Low","Close"
"21 Jul 2020","-","-","-","2702.14"
"20 Jul 2020","-","-","-","2696.83"
"17 Jul 2020","-","-","-","2657.48"
"16 Jul 2020","-","-","-","2646.04"
"15 Jul 2020","-","-","-","2569.01"
"14 Jul 2020","-","-","-","2512.23"
"13 Jul 2020","-","-","-","2548.33"
"10 Jul 2020","-","-","-","2518.30"
"09 Jul 2020","-","-","-","2515.54"
"08 Jul 2020","-","-","-","2507.05"
"07 Jul 2020","-","-","-","2539.16"
"06 Jul 2020","-","-","-","2517.80"
"03 Jul 2020","-","-","-","2494.11"
"02 Jul 2020","-","-","-","2470.43"
"01 Jul 2020","-","-","-","2428.77"
"30 Jun 2020","-","-","-","2436.06"
"29 Jun 2020","-","-","-","2434.21"
"26 Jun 2020","-","-","-","2453.08"
"25 Jun 2020","-","-","-","2393.09"
"24 Jun 2020","-","-","-","2414.34"
"23 Jun 2020","-","-","-","2430.68"
"22 Jun 2020","-","-","-","2386.82"
"19 Jun 2020","-","-","-","2379.89"
"18 Jun 2020","-","-","-","2376.00"
"17 Jun 2020","-","-","-","2365.83"
"16 Jun 2020","-","-","-","2367.90"
"15 Jun 2020","-","-","-","2354.92"
"12 Jun 2020","-","-","-","2372.20"
"11 Jun 2020","-","-","-","2381.96"
"10 Jun 2020","-","-","-","2416.01"
"09 Jun 2020","-","-","-","2412.27"
"08 Jun 2020","-","-","-","2422.95"
"05 Jun 2020","-","-","-","2397.93"
"04 Jun 2020","-","-","-","2402.81"
"03 Jun 2020","-","-","-","2389.15"
"02 Jun 2020","-","-","-","2380.31"
"01 Jun 2020","-","-","-","2369.80"
"29 May 2020","-","-","-","2334.37"
"28 May 2020","-","-","-","2318.97"
"27 May 2020","-","-","-","2298.92"
"26 May 2020","-","-","-","2251.94"
"22 May 2020","-","-","-","2271.92"
"21 May 2020","-","-","-","2239.59"
"20 May 2020","-","-","-","2221.26"
"19 May 2020","-","-","-","2193.37"
"18 May 2020","-","-","-","2189.01"
"15 May 2020","-","-","-","2198.29"
"14 May 2020","-","-","-","2198.77"
"13 May 2020","-","-","-","2251.78"
"12 May 2020","-","-","-","2241.64"
"11 May 2020","-","-","-","2244.70"
"08 May 2020","-","-","-","2233.64"
"07 May 2020","-","-","-","2203.08"
"06 May 2020","-","-","-","2224.86"
"05 May 2020","-","-","-","2238.19"
"04 May 2020","-","-","-","2256.00"
"30 Apr 2020","-","-","-","2370.05"
"29 Apr 2020","-","-","-","2277.14"
"28 Apr 2020","-","-","-","2261.53"
