"Date","Open","High","Low","Close"
"21 Jul 2020","-","-","-","7332.78"
"20 Jul 2020","-","-","-","7356.03"
"17 Jul 2020","-","-","-","7239.05"
"16 Jul 2020","-","-","-","7157.85"
"15 Jul 2020","-","-","-","7083.32"
"14 Jul 2020","-","-","-","7016.27"
"13 Jul 2020","-","-","-","7081.83"
"10 Jul 2020","-","-","-","7017.51"
"09 Jul 2020","-","-","-","7016.36"
"08 Jul 2020","-","-","-","7018.70"
"07 Jul 2020","-","-","-","7072.59"
"06 Jul 2020","-","-","-","7097.88"
"03 Jul 2020","-","-","-","7069.71"
"02 Jul 2020","-","-","-","7010.22"
"01 Jul 2020","-","-","-","6939.13"
"30 Jun 2020","-","-","-","6961.87"
"29 Jun 2020","-","-","-","6961.30"
"26 Jun 2020","-","-","-","7014.06"
"25 Jun 2020","-","-","-","6966.68"
"24 Jun 2020","-","-","-","6966.52"
"23 Jun 2020","-","-","-","7011.63"
"22 Jun 2020","-","-","-","6919.46"
"19 Jun 2020","-","-","-","6857.26"
"18 Jun 2020","-","-","-","6817.06"
"17 Jun 2020","-","-","-","6760.67"
"16 Jun 2020","-","-","-","6786.32"
"15 Jun 2020","-","-","-","6776.65"
"12 Jun 2020","-","-","-","6848.07"
"11 Jun 2020","-","-","-","6831.23"
"10 Jun 2020","-","-","-","6900.45"
"09 Jun 2020","-","-","-","6913.97"
"08 Jun 2020","-","-","-","6959.72"
"05 Jun 2020","-","-","-","6953.48"
"04 Jun 2020","-","-","-","6930.44"
"03 Jun 2020","-","-","-","6900.68"
"02 Jun 2020","-","-","-","6866.47"
"01 Jun 2020","-","-","-","6864.94"
"29 May 2020","-","-","-","6760.21"
"28 May 2020","-","-","-","6597.28"
"27 May 2020","-","-","-","6495.05"
"26 May 2020","-","-","-","6411.90"
"22 May 2020","-","-","-","6400.83"
"21 May 2020","-","-","-","6428.41"
"20 May 2020","-","-","-","6365.99"
"19 May 2020","-","-","-","6298.76"
"18 May 2020","-","-","-","6264.87"
"15 May 2020","-","-","-","6399.68"
"14 May 2020","-","-","-","6417.60"
"13 May 2020","-","-","-","6491.65"
"12 May 2020","-","-","-","6439.71"
"11 May 2020","-","-","-","6455.60"
"08 May 2020","-","-","-","6392.81"
"07 May 2020","-","-","-","6330.46"
"06 May 2020","-","-","-","6434.15"
"05 May 2020","-","-","-","6399.78"
"04 May 2020","-","-","-","6461.14"
"30 Apr 2020","-","-","-","6761.61"
"29 Apr 2020","-","-","-","6579.34"
"28 Apr 2020","-","-","-","6543.20"
"27 Apr 2020","-","-","-","6591.24"
"24 Apr 2020","-","-","-","6494.26"
"23 Apr 2020","-","-","-","6549.39"
"22 Apr 2020","-","-","-","6511.18"
"21 Apr 2020","-","-","-","6372.66"
"20 Apr 2020","-","-","-","6447.94"
"17 Apr 2020","-","-","-","6448.97"
"16 Apr 2020","-","-","-","6453.57"
"15 Apr 2020","-","-","-","6427.77"
"13 Apr 2020","-","-","-","6335.23"
"09 Apr 2020","-","-","-","6402.31"
"08 Apr 2020","-","-","-","6252.67"
"07 Apr 2020","-","-","-","6216.39"
"03 Apr 2020","-","-","-","5769.47"
"01 Apr 2020","-","-","-","5834.82"
"31 Mar 2020","-","-","-","6042.81"
"30 Mar 2020","-","-","-","5773.12"
"27 Mar 2020","-","-","-","5814.81"
"26 Mar 2020","-","-","-","5834.92"
"25 Mar 2020","-","-","-","5643.64"
"24 Mar 2020","-","-","-","5485.01"
"23 Mar 2020","-","-","-","5348.93"
"20 Mar 2020","-","-","-","5941.47"
"19 Mar 2020","-","-","-","5552.65"
"18 Mar 2020","-","-","-","5677.64"
"17 Mar 2020","-","-","-","5932.56"
"16 Mar 2020","-","-","-","5959.67"
"13 Mar 2020","-","-","-","6340.74"
"12 Mar 2020","-","-","-","6264.23"
"11 Mar 2020","-","-","-","6734.29"
"09 Mar 2020","-","-","-","6705.22"
"06 Mar 2020","-","-","-","7013.44"
"05 Mar 2020","-","-","-","7134.74"
"04 Mar 2020","-","-","-","7093.24"
"03 Mar 2020","-","-","-","7071.99"
"02 Mar 2020","-","-","-","6950.49"
"28 Feb 2020","-","-","-","6972.69"
"27 Feb 2020","-","-","-","7217.67"
"26 Feb 2020","-","-","-","7244.08"
"25 Feb 2020","-","-","-","7299.15"
"24 Feb 2020","-","-","-","7314.64"
"20 Feb 2020","-","-","-","7424.60"
