"Date","Open","High","Low","Close"
"21 Jul 2020","-","-","-","2544.08"
"20 Jul 2020","-","-","-","2576.06"
"17 Jul 2020","-","-","-","2559.15"
"16 Jul 2020","-","-","-","2509.15"
"15 Jul 2020","-","-","-","2539.51"
"14 Jul 2020","-","-","-","2551.07"
"13 Jul 2020","-","-","-","2600.21"
"10 Jul 2020","-","-","-","2596.10"
"09 Jul 2020","-","-","-","2610.97"
"08 Jul 2020","-","-","-","2560.98"
"07 Jul 2020","-","-","-","2605.57"
"06 Jul 2020","-","-","-","2651.37"
"03 Jul 2020","-","-","-","2610.07"
"02 Jul 2020","-","-","-","2622.24"
"01 Jul 2020","-","-","-","2609.78"
"30 Jun 2020","-","-","-","2621.41"
"29 Jun 2020","-","-","-","2616.96"
"26 Jun 2020","-","-","-","2620.13"
"25 Jun 2020","-","-","-","2566.80"
"24 Jun 2020","-","-","-","2585.95"
"23 Jun 2020","-","-","-","2667.33"
"22 Jun 2020","-","-","-","2585.77"
"19 Jun 2020","-","-","-","2543.04"
"18 Jun 2020","-","-","-","2561.79"
"17 Jun 2020","-","-","-","2531.76"
"16 Jun 2020","-","-","-","2528.58"
"15 Jun 2020","-","-","-","2523.26"
"12 Jun 2020","-","-","-","2550.56"
"11 Jun 2020","-","-","-","2483.00"
"10 Jun 2020","-","-","-","2577.68"
"09 Jun 2020","-","-","-","2539.76"
"08 Jun 2020","-","-","-","2622.83"
"05 Jun 2020","-","-","-","2616.32"
"04 Jun 2020","-","-","-","2485.62"
"03 Jun 2020","-","-","-","2488.62"
"02 Jun 2020","-","-","-","2456.79"
"01 Jun 2020","-","-","-","2389.80"
"29 May 2020","-","-","-","2409.71"
"28 May 2020","-","-","-","2340.77"
"27 May 2020","-","-","-","2282.25"
"26 May 2020","-","-","-","2267.09"
"22 May 2020","-","-","-","2201.40"
"21 May 2020","-","-","-","2193.11"
"20 May 2020","-","-","-","2163.08"
"19 May 2020","-","-","-","2098.93"
"18 May 2020","-","-","-","2011.98"
"15 May 2020","-","-","-","2139.31"
"14 May 2020","-","-","-","2134.76"
"13 May 2020","-","-","-","2146.06"
"12 May 2020","-","-","-","2068.87"
"11 May 2020","-","-","-","2050.74"
"08 May 2020","-","-","-","2003.55"
"07 May 2020","-","-","-","1990.99"
"06 May 2020","-","-","-","2017.93"
"05 May 2020","-","-","-","1985.08"
"04 May 2020","-","-","-","2015.60"
"30 Apr 2020","-","-","-","2145.27"
"29 Apr 2020","-","-","-","2074.64"
"28 Apr 2020","-","-","-","2038.47"
"27 Apr 2020","-","-","-","2025.22"
"24 Apr 2020","-","-","-","1994.93"
"23 Apr 2020","-","-","-","2078.48"
"22 Apr 2020","-","-","-","2062.69"
"21 Apr 2020","-","-","-","2046.10"
"20 Apr 2020","-","-","-","2138.05"
"17 Apr 2020","-","-","-","2192.25"
