"Date","Open","High","Low","Close"
"21 Jul 2020","-","-","-","1079.10"
"20 Jul 2020","-","-","-","1080.31"
"17 Jul 2020","-","-","-","1079.36"
"16 Jul 2020","-","-","-","1079.13"
"15 Jul 2020","-","-","-","1079.55"
"14 Jul 2020","-","-","-","1077.54"
"13 Jul 2020","-","-","-","1078.25"
"10 Jul 2020","-","-","-","1077.81"
"09 Jul 2020","-","-","-","1076.66"
"08 Jul 2020","-","-","-","1076.92"
"07 Jul 2020","-","-","-","1075.70"
"06 Jul 2020","-","-","-","1074.15"
"03 Jul 2020","-","-","-","1072.28"
"02 Jul 2020","-","-","-","1071.41"
"01 Jul 2020","-","-","-","1070.18"
"30 Jun 2020","-","-","-","1069.01"
"29 Jun 2020","-","-","-","1069.51"
"26 Jun 2020","-","-","-","1069.34"
"25 Jun 2020","-","-","-","1067.80"
"24 Jun 2020","-","-","-","1066.88"
"23 Jun 2020","-","-","-","1066.78"
"22 Jun 2020","-","-","-","1065.85"
"19 Jun 2020","-","-","-","1063.88"
"18 Jun 2020","-","-","-","1063.43"
"17 Jun 2020","-","-","-","1061.09"
"16 Jun 2020","-","-","-","1058.82"
"15 Jun 2020","-","-","-","1057.85"
"12 Jun 2020","-","-","-","1056.59"
"11 Jun 2020","-","-","-","1055.81"
"10 Jun 2020","-","-","-","1054.48"
"09 Jun 2020","-","-","-","1053.94"
"08 Jun 2020","-","-","-","1052.70"
"05 Jun 2020","-","-","-","1052.79"
"04 Jun 2020","-","-","-","1053.19"
"03 Jun 2020","-","-","-","1053.18"
"02 Jun 2020","-","-","-","1052.53"
"01 Jun 2020","-","-","-","1052.17"
"29 May 2020","-","-","-","1052.85"
"28 May 2020","-","-","-","1053.50"
"27 May 2020","-","-","-","1053.99"
"26 May 2020","-","-","-","1055.32"
"22 May 2020","-","-","-","1054.55"
"21 May 2020","-","-","-","1050.41"
"20 May 2020","-","-","-","1048.70"
"19 May 2020","-","-","-","1047.29"
"18 May 2020","-","-","-","1046.67"
"15 May 2020","-","-","-","1045.19"
"14 May 2020","-","-","-","1043.91"
"13 May 2020","-","-","-","1042.39"
"12 May 2020","-","-","-","1040.39"
"11 May 2020","-","-","-","1037.52"
"08 May 2020","-","-","-","1039.90"
"07 May 2020","-","-","-","1038.11"
"06 May 2020","-","-","-","1037.94"
"05 May 2020","-","-","-","1035.31"
"04 May 2020","-","-","-","1034.25"
"29 Apr 2020","-","-","-","1030.55"
"28 Apr 2020","-","-","-","1030.20"
"27 Apr 2020","-","-","-","1030.19"
"24 Apr 2020","-","-","-","1028.41"
"23 Apr 2020","-","-","-","1035.15"
"22 Apr 2020","-","-","-","1033.89"
"21 Apr 2020","-","-","-","1033.90"
"20 Apr 2020","-","-","-","1031.88"
"17 Apr 2020","-","-","-","1027.32"
"16 Apr 2020","-","-","-","1023.21"
"15 Apr 2020","-","-","-","1022.14"
"13 Apr 2020","-","-","-","1020.38"
"09 Apr 2020","-","-","-","1020.62"
"08 Apr 2020","-","-","-","1020.35"
"07 Apr 2020","-","-","-","1023.66"
"03 Apr 2020","-","-","-","1026.01"
"01 Apr 2020","-","-","-","1024.93"
"31 Mar 2020","-","-","-","1024.76"
"30 Mar 2020","-","-","-","1023.63"
"27 Mar 2020","-","-","-","1025.68"
"26 Mar 2020","-","-","-","997.12"
"25 Mar 2020","-","-","-","992.69"
"24 Mar 2020","-","-","-","992.48"
"23 Mar 2020","-","-","-","992.54"
"20 Mar 2020","-","-","-","999.29"
"19 Mar 2020","-","-","-","995.05"
