"Date","Open","High","Low","Close"
"21 Jul 2020","-","-","-","3737.53"
"20 Jul 2020","-","-","-","3683.34"
"17 Jul 2020","-","-","-","3648.70"
"16 Jul 2020","-","-","-","3584.72"
"15 Jul 2020","-","-","-","3556.08"
"14 Jul 2020","-","-","-","3551.26"
"13 Jul 2020","-","-","-","3616.07"
"10 Jul 2020","-","-","-","3602.39"
"09 Jul 2020","-","-","-","3621.43"
"08 Jul 2020","-","-","-","3578.85"
"07 Jul 2020","-","-","-","3602.39"
"06 Jul 2020","-","-","-","3598.44"
"03 Jul 2020","-","-","-","3537.41"
"02 Jul 2020","-","-","-","3526.45"
"01 Jul 2020","-","-","-","3482.49"
"30 Jun 2020","-","-","-","3426.26"
"29 Jun 2020","-","-","-","3431.46"
"26 Jun 2020","-","-","-","3452.28"
"25 Jun 2020","-","-","-","3428.07"
"24 Jun 2020","-","-","-","3436.96"
"23 Jun 2020","-","-","-","3494.19"
"22 Jun 2020","-","-","-","3434.43"
"19 Jun 2020","-","-","-","3416.62"
"18 Jun 2020","-","-","-","3362.00"
"17 Jun 2020","-","-","-","3289.44"
"16 Jun 2020","-","-","-","3303.90"
"15 Jun 2020","-","-","-","3275.82"
"12 Jun 2020","-","-","-","3323.09"
"11 Jun 2020","-","-","-","3302.80"
"10 Jun 2020","-","-","-","3377.62"
"09 Jun 2020","-","-","-","3349.34"
"08 Jun 2020","-","-","-","3393.19"
"05 Jun 2020","-","-","-","3386.56"
"04 Jun 2020","-","-","-","3343.89"
"03 Jun 2020","-","-","-","3361.96"
"02 Jun 2020","-","-","-","3325.63"
"01 Jun 2020","-","-","-","3268.23"
"29 May 2020","-","-","-","3169.13"
"28 May 2020","-","-","-","3147.04"
"27 May 2020","-","-","-","3099.25"
"26 May 2020","-","-","-","3008.10"
"22 May 2020","-","-","-","3006.64"
"21 May 2020","-","-","-","3022.54"
"20 May 2020","-","-","-","3019.72"
"19 May 2020","-","-","-","2958.92"
"18 May 2020","-","-","-","2939.52"
"15 May 2020","-","-","-","3043.19"
"14 May 2020","-","-","-","3045.45"
"13 May 2020","-","-","-","3128.60"
"12 May 2020","-","-","-","3068.25"
"11 May 2020","-","-","-","3072.51"
"08 May 2020","-","-","-","3076.34"
"06 May 2020","-","-","-","3091.01"
"05 May 2020","-","-","-","3067.00"
"04 May 2020","-","-","-","3092.75"
"30 Apr 2020","-","-","-","3274.25"
"29 Apr 2020","-","-","-","3181.94"
"28 Apr 2020","-","-","-","3130.84"
"27 Apr 2020","-","-","-","3096.86"
"24 Apr 2020","-","-","-","3045.39"
"23 Apr 2020","-","-","-","3098.22"
"22 Apr 2020","-","-","-","3062.07"
"21 Apr 2020","-","-","-","2989.86"
"20 Apr 2020","-","-","-","3086.13"
"17 Apr 2020","-","-","-","3103.06"
"16 Apr 2020","-","-","-","3011.13"
"15 Apr 2020","-","-","-","2976.09"
"13 Apr 2020","-","-","-","3003.02"
